[56675][ 47][228]=30604241614040404
[126372][105][267]=30604241614351636
[126373][105][268]=30604241614353414
[126374][105][269]=30604241614353416
[126375][105][270]=30604241614353434
[126376][105][271]=30604241614353436
[126377][105][272]=30604241614353614
[126378][105][273]=30604241614353616
[126379][105][274]=30604241614353634
[126380][105][275]=30604241614353636
[126381][105][276]=30604241614371414
[126382][105][277]=30604241614371416
[126383][105][278]=30604241614371434
[126384][105][279]=30604241614371436
[126385][105][280]=30604241614371614
[126386][105][281]=30604241614371616
[126387][105][282]=30604241614371634
[126388][105][283]=30604241614371636
[126389][105][284]=30604241614373414
[126390][105][285]=30604241614373416
[126391][105][286]=30604241614373434
[126392][105][287]=30604241614373436
[126393][105][288]=30604241614373614
[126394][105][289]=30604241614373616
[126395][105][290]=30604241614373634
[126396][105][291]=30604241614373636
[126397][105][292]=30604241616151414
[126398][105][293]=30604241616151416
[126399][105][294]=30604241616151434
[126400][105][295]=30604241616151436
[126401][105][296]=30604241616151614
[126402][105][297]=30604241616151616
[126403][105][298]=30604241616151634
[126404][105][299]=30604241616151636
[126405][105][300]=30604241616153414
[126406][105][301]=30604241616153416
[126407][105][302]=30604241616153434
[126408][105][303]=30604241616153436
[126409][105][304]=30604241616153614
[126410][105][305]=30604241616153616
[126411][105][306]=30604241616153634
[126412][105][307]=30604241616153636
[126413][105][308]=30604241616171414
[126414][105][309]=30604241616171416
[126415][105][310]=30604241616171434
[126416][105][311]=30604241616171436
[126417][105][312]=30604241616171614
[126418][105][313]=30604241616171616
[126419][105][314]=30604241616171634
[126420][105][315]=30604241616171636
[126421][105][316]=30604241616173414
[126422][105][317]=30604241616173416
[126423][105][318]=30604241616173434
[126424][105][319]=30604241616173436
[126425][105][320]=30604241616173614
[126426][105][321]=30604241616173616
[126427][105][322]=30604241616173634
[126428][105][323]=30604241616173636
[126429][105][324]=30604241616351414
[126430][105][325]=30604241616351416
[126431][105][326]=30604241616351434
[126432][105][327]=30604241616351436
[126433][105][328]=30604241616351614
[126434][105][329]=30604241616351616
[126435][105][330]=30604241616351634
[126436][105][331]=30604241616351636
[126437][105][332]=30604241616353414
[126438][105][333]=30604241616353416
[126439][105][334]=30604241616353434
[126440][105][335]=30604241616353436
[126441][105][336]=30604241616353614
[126442][105][337]=30604241616353616
[126443][105][338]=30604241616353634
[126444][105][339]=30604241616353636
[126445][105][340]=30604241616371414
[126446][105][341]=30604241616371416
[126447][105][342]=30604241616371434
[126448][105][343]=30604241616371436
[126449][105][344]=30604241616371614
[126450][105][345]=30604241616371616
[126451][105][346]=30604241616371634
[126452][105][347]=30604241616371636
[126453][105][348]=30604241616373414
[126454][105][349]=30604241616373416
[126455][105][350]=30604241616373434
[126456][105][351]=30604241616373436
[126457][105][352]=30604241616373614
[126458][105][353]=30604241616373616
[126459][105][354]=30604241616373634
[126460][105][355]=30604241616373636
[127534][106][228]=30604241614151415
[127535][106][229]=30604241614151417
[127536][106][230]=30604241614151435
[127537][106][231]=30604241614151437
[127538][106][232]=30604241614151615
[127539][106][233]=30604241614151617
[127540][106][234]=30604241614151635
[127541][106][235]=30604241614151637
[127542][106][236]=30604241614153415
[127543][106][237]=30604241614153417
[127544][106][238]=30604241614153435
[127545][106][239]=30604241614153437
[127546][106][240]=30604241614153615
[127547][106][241]=30604241614153617
[127548][106][242]=30604241614153635
[127549][106][243]=30604241614153637
[127550][106][244]=30604241614171415
[127551][106][245]=30604241614171417
[127552][106][246]=30604241614171435
[127553][106][247]=30604241614171437
[127554][106][248]=30604241614171615
[127555][106][249]=30604241614171617
[127556][106][250]=30604241614171635
[127557][106][251]=30604241614171637
[127558][106][252]=30604241614173415
[127559][106][253]=30604241614173417
[127560][106][254]=30604241614173435
[127561][106][255]=30604241614173437
[127562][106][256]=30604241614173615
[127563][106][257]=30604241614173617
[127564][106][258]=30604241614173635
[127565][106][259]=30604241614173637
[127566][106][260]=30604241614351415
[127567][106][261]=30604241614351417
[127568][106][262]=30604241614351435
[127569][106][263]=30604241614351437
[127570][106][264]=30604241614351615
[127571][106][265]=30604241614351617
[127572][106][266]=30604241614351635
[127573][106][267]=30604241614351637
[127574][106][268]=30604241614353415
[127575][106][269]=30604241614353417
[127576][106][270]=30604241614353435
[127577][106][271]=30604241614353437
[127578][106][272]=30604241614353615
[127579][106][273]=30604241614353617
[127580][106][274]=30604241614353635
[127581][106][275]=30604241614353637
[127582][106][276]=30604241614371415
[127583][106][277]=30604241614371417
[127584][106][278]=30604241614371435
[127585][106][279]=30604241614371437
[127586][106][280]=30604241614371615
[127587][106][281]=30604241614371617
[127588][106][282]=30604241614371635
[127589][106][283]=30604241614371637
[127590][106][284]=30604241614373415
[127591][106][285]=30604241614373417
[127592][106][286]=30604241614373435
[127593][106][287]=30604241614373437
[127594][106][288]=30604241614373615
[127595][106][289]=30604241614373617
[127596][106][290]=30604241614373635
[127597][106][291]=30604241614373637
[127598][106][292]=30604241616151415
[127599][106][293]=30604241616151417
[127600][106][294]=30604241616151435
[127601][106][295]=30604241616151437
[127602][106][296]=30604241616151615
[127603][106][297]=30604241616151617
[127604][106][298]=30604241616151635
[127605][106][299]=30604241616151637
[127606][106][300]=30604241616153415
[127607][106][301]=30604241616153417
[127608][106][302]=30604241616153435
[127609][106][303]=30604241616153437
[127610][106][304]=30604241616153615
[127611][106][305]=30604241616153617
[127612][106][306]=30604241616153635
[127613][106][307]=30604241616153637
[127614][106][308]=30604241616171415
[127615][106][309]=30604241616171417
[127616][106][310]=30604241616171435
[127617][106][311]=30604241616171437
[127618][106][312]=30604241616171615
[127619][106][313]=30604241616171617
[127620][106][314]=30604241616171635
[127621][106][315]=30604241616171637
[127622][106][316]=30604241616173415
[127623][106][317]=30604241616173417
[127624][106][318]=30604241616173435
[127625][106][319]=30604241616173437
[127626][106][320]=30604241616173615
[127627][106][321]=30604241616173617
[127628][106][322]=30604241616173635
[127629][106][323]=30604241616173637
[127630][106][324]=30604241616351415
[127631][106][325]=30604241616351417
[127632][106][326]=30604241616351435
[127633][106][327]=30604241616351437
[127634][106][328]=30604241616351615
[127635][106][329]=30604241616351617
[127636][106][330]=30604241616351635
[127637][106][331]=30604241616351637
[127638][106][332]=30604241616353415
[127639][106][333]=30604241616353417
[127640][106][334]=30604241616353435
[127641][106][335]=30604241616353437
[127642][106][336]=30604241616353615
[127643][106][337]=30604241616353617
[127644][106][338]=30604241616353635
[127645][106][339]=30604241616353637
[127646][106][340]=30604241616371415
[127647][106][341]=30604241616371417
[127648][106][342]=30604241616371435
[127649][106][343]=30604241616371437
[127650][106][344]=30604241616371615
[127651][106][345]=30604241616371617
[127652][106][346]=30604241616371635
[127653][106][347]=30604241616371637
[127654][106][348]=30604241616373415
[127655][106][349]=30604241616373417
[127656][106][350]=30604241616373435
[127657][106][351]=30604241616373437
[127658][106][352]=30604241616373615
[127659][106][353]=30604241616373617
[127660][106][354]=30604241616373635
[127661][106][355]=30604241616373637
[128735][107][228]=30604241614151504
[128736][107][229]=30604241614151506
[128737][107][230]=30604241614151524
[128738][107][231]=30604241614151526
[128739][107][232]=30604241614151704
[128740][107][233]=30604241614151706
[128741][107][234]=30604241614151724
[128742][107][235]=30604241614151726
[128743][107][236]=30604241614153504
[128744][107][237]=30604241614153506
[128745][107][238]=30604241614153524
[128746][107][239]=30604241614153526
[128747][107][240]=30604241614153704
[128748][107][241]=30604241614153706
[128749][107][242]=30604241614153724
[128750][107][243]=30604241614153726
[128751][107][244]=30604241614171504
[128752][107][245]=30604241614171506
[128753][107][246]=30604241614171524
[128754][107][247]=30604241614171526
[128755][107][248]=30604241614171704
[128756][107][249]=30604241614171706
[128757][107][250]=30604241614171724
[128758][107][251]=30604241614171726
[128759][107][252]=30604241614173504
[128760][107][253]=30604241614173506
[128761][107][254]=30604241614173524
[128762][107][255]=30604241614173526
[128763][107][256]=30604241614173704
[128764][107][257]=30604241614173706
[128765][107][258]=30604241614173724
[128766][107][259]=30604241614173726
[128767][107][260]=30604241614351504
[128768][107][261]=30604241614351506
[128769][107][262]=30604241614351524
[128770][107][263]=30604241614351526
[128771][107][264]=30604241614351704
[128772][107][265]=30604241614351706
[128773][107][266]=30604241614351724
[128774][107][267]=30604241614351726
[128775][107][268]=30604241614353504
[128776][107][269]=30604241614353506
[128777][107][270]=30604241614353524
[128778][107][271]=30604241614353526
[128779][107][272]=30604241614353704
[128780][107][273]=30604241614353706
[128781][107][274]=30604241614353724
[128782][107][275]=30604241614353726
[128783][107][276]=30604241614371504
[128784][107][277]=30604241614371506
[128785][107][278]=30604241614371524
[128786][107][279]=30604241614371526
[128787][107][280]=30604241614371704
[128788][107][281]=30604241614371706
[128789][107][282]=30604241614371724
[128790][107][283]=30604241614371726
[128791][107][284]=30604241614373504
[128792][107][285]=30604241614373506
[128793][107][286]=30604241614373524
[128794][107][287]=30604241614373526
[128795][107][288]=30604241614373704
[128796][107][289]=30604241614373706
[128797][107][290]=30604241614373724
[128798][107][291]=30604241614373726
[128799][107][292]=30604241616151504
[128800][107][293]=30604241616151506
[128801][107][294]=30604241616151524
[128802][107][295]=30604241616151526
[128803][107][296]=30604241616151704
[128804][107][297]=30604241616151706
[128805][107][298]=30604241616151724
[128806][107][299]=30604241616151726
[128807][107][300]=30604241616153504
[128808][107][301]=30604241616153506
[128809][107][302]=30604241616153524
[128810][107][303]=30604241616153526
[128811][107][304]=30604241616153704
[128812][107][305]=30604241616153706
[128813][107][306]=30604241616153724
[128814][107][307]=30604241616153726
[128815][107][308]=30604241616171504
[128816][107][309]=30604241616171506
[128817][107][310]=30604241616171524
[128818][107][311]=30604241616171526
[128819][107][312]=30604241616171704
[128820][107][313]=30604241616171706
[128821][107][314]=30604241616171724
[128822][107][315]=30604241616171726
[128823][107][316]=30604241616173504
[128824][107][317]=30604241616173506
[128825][107][318]=30604241616173524
[128826][107][319]=30604241616173526
[128827][107][320]=30604241616173704
[128828][107][321]=30604241616173706
[128829][107][322]=30604241616173724
[128830][107][323]=30604241616173726
[128831][107][324]=30604241616351504
[128832][107][325]=30604241616351506
[128833][107][326]=30604241616351524
[128834][107][327]=30604241616351526
[128835][107][328]=30604241616351704
[128836][107][329]=30604241616351706
[128837][107][330]=30604241616351724
[128838][107][331]=30604241616351726
[128839][107][332]=30604241616353504
[128840][107][333]=30604241616353506
[128841][107][334]=30604241616353524
[128842][107][335]=30604241616353526
[128843][107][336]=30604241616353704
[128844][107][337]=30604241616353706
[128845][107][338]=30604241616353724
[128846][107][339]=30604241616353726
[128847][107][340]=30604241616371504
[128848][107][341]=30604241616371506
[128849][107][342]=30604241616371524
[128850][107][343]=30604241616371526
[128851][107][344]=30604241616371704
[128852][107][345]=30604241616371706
[128853][107][346]=30604241616371724
[128854][107][347]=30604241616371726
[128855][107][348]=30604241616373504
[128856][107][349]=30604241616373506
[128857][107][350]=30604241616373524
[128858][107][351]=30604241616373526
[128859][107][352]=30604241616373704
[128860][107][353]=30604241616373706
[128861][107][354]=30604241616373724
[128862][107][355]=30604241616373726
[129936][108][228]=30604241614151505
[129937][108][229]=30604241614151507
[129938][108][230]=30604241614151525
[129939][108][231]=30604241614151527
[129940][108][232]=30604241614151705
[129941][108][233]=30604241614151707
[129942][108][234]=30604241614151725
[129943][108][235]=30604241614151727
[129944][108][236]=30604241614153505
[129945][108][237]=30604241614153507
[129946][108][238]=30604241614153525
[129947][108][239]=30604241614153527
[129948][108][240]=30604241614153705
[129949][108][241]=30604241614153707
[129950][108][242]=30604241614153725
[129951][108][243]=30604241614153727
[129952][108][244]=30604241614171505
[129953][108][245]=30604241614171507
[129954][108][246]=30604241614171525
[129955][108][247]=30604241614171527
